tema,indicador,periodo,categoria,valor,unidade,territorio,nivel_geografico,status_publicacao,fonte_aba,referencia,fonte_url,data_extracao,observacao
paa,quantidade_produto,nao_informado,MANDIOCA,15551.22,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E93,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,MANDIOCA,76512,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G93,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,MANDIOCA,19,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I93,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,MANGA,100,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E94,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,MANGA,761,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G94,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,MANGA,1,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I94,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,MAXIXE,133,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E96,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,MAXIXE,1407.14,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G96,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,MAXIXE,4,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I96,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,MELANCIA,1366.9,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E97,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,MELANCIA,4128.04,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G97,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,MELANCIA,2,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I97,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,MILHO VERDE,5819.13,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E99,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,MILHO VERDE,62846.6,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G99,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,MILHO VERDE,16,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I99,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,PEPINO,397.8,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E100,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,PEPINO,2776.64,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G100,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,PEPINO,4,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I100,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,"PIMENTÃO, verde",157,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E101,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,"PIMENTÃO, verde",1483.65,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G101,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,"PIMENTÃO, verde",3,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I101,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,QUIABO,448,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E102,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,QUIABO,6119.68,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G102,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,QUIABO,5,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I102,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,RABANETE,49,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E103,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,RABANETE,516.95,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G103,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,RABANETE,1,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I103,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,"REPOLHO, verde",91,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E105,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,"REPOLHO, verde",337.61,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G105,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,"REPOLHO, verde",1,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I105,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,RÚCULA,333,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E106,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,RÚCULA,6440.22,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G106,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,RÚCULA,3,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I106,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,SALSA,401.2,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E107,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,SALSA,7614.78,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G107,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,SALSA,9,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I107,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,"TOMATE, cereja",1241.5,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E109,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,"TOMATE, cereja",25674.22,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G109,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,"TOMATE, cereja",14,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I109,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,VAGEM,213.2,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E111,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,VAGEM,3767.24,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G111,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,VAGEM,2,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I111,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produto,nao_informado,RAPADURA PURA DE CANA,100,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E122,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,valor_produto,nao_informado,RAPADURA PURA DE CANA,2218,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G122,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,solicitacoes_produto,nao_informado,RAPADURA PURA DE CANA,2,solicitacoes,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,I122,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Quadro por produto; não somar solicitações como produtores únicos. Diverge do cartão geral.
paa,quantidade_produtos_somada,nao_informado,Total,59354.42,kg,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,E57:E122,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,"Difere 7,20 kg do cartão de quantidade entregue."
paa,valor_produtos_somado,nao_informado,Total,496031.54,BRL,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,G57:G122,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,"Difere R$ 1.729,59 do cartão de valor pago."
paa,projetos_por_comunidade,nao_informado,Assafi,2,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C127:D127,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
paa,projetos_por_comunidade,nao_informado,Chácara Alvorada,1,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C128:D128,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
paa,projetos_por_comunidade,nao_informado,Chácara das Mansões,1,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C129:D129,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
paa,projetos_por_comunidade,nao_informado,Conquista,20,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C130:D130,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
paa,projetos_por_comunidade,nao_informado,Estrela CG,2,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C131:D131,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
paa,projetos_por_comunidade,nao_informado,Gameleira,1,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C132:D132,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
paa,projetos_por_comunidade,nao_informado,Nova Era,2,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C133:D133,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
paa,projetos_por_comunidade,nao_informado,Polo Empresarial,1,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C134:D134,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
paa,projetos_por_comunidade,nao_informado,Quilombola,36,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C135:D135,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
paa,projetos_por_comunidade,nao_informado,Sucuri,6,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C136:D136,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
paa,projetos_por_comunidade,nao_informado,Três Corações,6,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C137:D137,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
paa,projetos_por_comunidade,nao_informado,Vale do Sol,1,projetos,Campo Grande (MS),municipio,pendente_validacao,PaginaInicial,C138:D138,https://docs.google.com/spreadsheets/d/1UoGr4IXi_aDUZgnWwnfaDpCFZGF8yqBKJDbx3aS9Hss/edit#gid=1205994769,2026-09-17,Soma por comunidade é 79; a lista da página mostra projetos PJ001 a PJ080. Revisar projeto sem comunidade.
